x,y,outcome
7.40,129.0,0
4.19,299.9,0
5.89,140.1,0
22.55,155.9,0
9.11,129.0,0
10.94,178.1,0
0.09,229.4,1
18.30,217.4,0
34.49,214.9,0
11.37,228.8,1
15.95,249.0,0
25.52,109.8,0
7.88,180.6,1
11.40,194.0,1
25.46,105.8,1
2.49,131.7,0
31.46,276.9,0
15.51,188.6,0
7.14,178.6,0
10.63,296.5,0
13.01,285.8,0
31.17,139.3,1
16.75,191.7,0
29.13,166.4,1
6.41,164.7,0
35.26,158.6,1
3.95,162.9,0
37.51,221.2,1
32.00,138.6,1
33.23,119.1,1
11.78,247.7,0
14.34,144.1,1
17.99,200.6,0
27.88,217.7,1
27.59,149.2,1
22.38,147.6,1
5.02,240.5,1
33.55,292.5,1
10.71,183.5,0
20.50,293.1,0
22.66,186.6,0
23.18,287.6,0
5.21,132.0,0
14.64,245.3,0
4.18,219.0,0
18.68,163.9,0
39.46,253.4,1
17.69,283.2,0
26.40,213.8,1
30.98,254.9,0
34.73,108.5,0
25.49,182.1,0
1.67,146.7,0
27.93,204.0,0
15.04,193.4,0
2.92,280.2,1
8.61,182.0,0
37.33,142.1,0
20.28,245.7,0
1.40,242.9,0
19.05,228.0,0
11.69,160.9,0
3.43,220.0,0
1.69,283.3,0
3.84,112.4,1
34.00,269.1,0
36.82,186.8,0
5.56,199.5,0
4.02,133.4,0
38.14,118.2,0
15.40,125.0,1
25.70,125.1,0
9.88,240.1,0
6.93,110.5,0
8.36,169.9,0
36.67,188.6,0
26.83,282.0,0
5.20,146.8,0
23.87,233.4,0
12.70,167.2,0
39.63,166.1,0
13.64,194.5,1
7.32,290.8,0
6.98,299.0,0
6.01,173.5,0
0.12,112.1,0
18.50,110.3,0
30.12,109.3,0
35.87,238.2,0
7.63,161.9,0
1.36,200.6,0
38.94,210.1,0
39.44,109.1,0
31.57,199.4,1
17.51,270.5,0
17.14,230.4,0
35.56,238.1,0
27.62,236.2,1
10.44,111.5,0
18.07,254.2,0
10.05,171.2,0
38.70,150.6,1
17.66,257.6,0
19.79,118.5,0
31.26,212.7,0
24.18,255.1,0
6.42,102.2,0
29.50,203.1,0
5.19,145.2,0
19.94,136.5,0
23.38,170.0,0
2.39,183.7,0
27.14,155.4,1
22.38,289.3,0
13.35,189.4,0
2.73,174.4,0
10.89,249.0,0
8.05,263.4,1
18.23,135.6,0
35.74,126.8,1
5.83,241.0,0
37.69,184.8,0
1.72,174.9,1
30.10,181.1,1
39.90,111.3,1
28.40,188.8,0
21.07,256.7,1
21.25,290.0,1
25.97,177.9,0
9.45,211.8,0
32.68,293.7,0
21.21,236.1,0
38.13,238.6,1
2.88,269.7,0
28.06,205.1,1
27.75,113.7,0
32.96,114.8,0
35.29,155.9,1
24.99,152.7,0
18.27,281.2,0
21.72,109.8,1
8.57,291.9,0
13.74,206.5,1
5.09,229.1,1
38.41,136.4,0
21.74,200.6,0
21.45,132.0,0
22.46,233.6,0
26.99,282.0,0
31.30,168.5,0
35.83,241.9,0
38.42,288.6,1
32.15,252.3,1
18.30,175.8,0
31.55,227.2,1
15.85,192.3,1
11.25,257.1,0
27.52,296.7,0
7.49,175.7,0
11.16,150.1,0
2.14,129.9,1
5.95,291.0,0
25.39,169.3,0
24.82,256.5,0
5.22,206.4,1
4.30,145.3,0
24.12,120.6,0
7.26,152.3,0
18.82,255.0,1
26.32,271.9,1
33.14,184.5,1
37.17,289.1,0
13.71,289.6,0
38.00,174.5,1
18.58,150.3,0
9.20,217.8,0
26.72,105.5,0
2.81,126.4,1
2.59,139.3,0
11.50,111.6,1
2.11,179.5,0
25.48,300.0,0
0.72,275.5,0
3.56,194.3,1
10.97,194.2,0
12.88,269.3,0
9.39,202.0,1
32.72,176.7,1
16.08,225.9,0
3.27,158.1,0
20.70,213.5,0
2.54,104.3,0
5.20,233.2,0
30.37,150.8,1
12.37,187.7,0
11.50,194.4,0
33.90,123.1,1
12.55,242.2,0
15.21,181.7,0
39.69,239.2,0
19.80,157.7,0
9.77,206.0,0
7.87,207.9,0
20.08,174.6,0
15.13,120.6,1
1.73,238.6,0
26.87,228.2,0
10.35,279.2,0
15.03,271.2,0
35.94,189.3,0
18.59,116.5,0
6.54,144.6,0
17.11,168.0,0
11.80,164.2,1
24.44,159.7,1
35.61,222.2,0
3.51,124.4,0
28.23,208.8,0
31.67,150.9,1
21.83,148.7,0
7.86,105.1,1
14.56,292.9,0
29.62,126.9,0
7.43,295.4,0
20.59,211.5,0
7.02,225.2,0
16.99,130.1,0
0.74,259.4,0
17.72,221.3,0
29.15,151.2,0
6.99,245.7,0
8.83,216.3,1
8.43,175.5,0
9.63,116.2,0
28.66,240.2,0
20.06,280.8,0
8.56,227.8,1
20.24,241.4,0
8.77,201.3,0
11.27,255.0,1
10.38,206.5,0
0.07,246.9,1
17.27,133.1,1
31.15,145.6,1
15.37,234.1,0
16.44,267.8,0
34.12,298.5,0
15.56,103.9,0
36.39,123.5,0
25.73,104.5,0
31.96,247.0,0
24.04,137.5,0
16.38,207.1,0
8.66,151.1,0
2.98,178.7,1
33.22,175.7,1
21.03,201.0,0
21.34,277.7,1
26.14,216.4,1
13.18,226.7,1
34.53,126.6,0
1.83,271.5,0
22.51,295.8,0
16.45,227.0,0
16.42,176.4,0
24.96,173.7,0
25.45,182.7,0
27.66,296.9,0
19.63,115.6,0
30.00,216.0,0
34.02,133.4,0
35.85,120.1,0
15.44,196.4,0
36.11,168.1,0
21.44,192.4,1
38.39,284.0,1
25.19,134.3,0
29.25,149.1,0
31.39,208.9,0
31.37,141.1,0
33.96,210.3,0
37.70,105.4,1
15.21,276.0,0
12.33,290.8,0
9.08,246.2,1
11.87,200.0,0
15.30,183.9,0
26.21,243.3,0
10.85,109.8,0
19.86,261.3,0
22.11,271.0,0
21.66,156.8,0
35.11,101.3,0
19.71,222.4,0
1.46,280.1,0
13.65,138.7,0
6.77,181.8,0
22.56,167.0,0
9.09,126.9,0
26.86,203.1,1
30.20,135.7,1
32.33,227.5,1
7.03,196.6,1
25.67,215.0,0
27.72,264.7,0
34.01,144.8,0
39.12,193.3,1
19.14,222.2,0
10.59,110.3,1
34.63,101.6,1
3.64,263.9,0
4.16,261.5,0
31.87,185.9,1
27.64,268.5,0
39.68,265.1,0
7.81,220.1,0
3.07,269.5,0
28.90,109.2,0
15.51,260.3,0
23.90,290.0,0
3.44,111.9,0
5.64,276.3,0
5.89,104.9,0
28.12,226.3,1
27.14,112.6,0
5.61,293.8,0
10.34,108.4,0
20.47,242.9,0
15.63,205.0,0
28.14,103.3,1
12.87,261.5,0
28.73,208.7,1
0.50,138.7,0
7.48,220.0,0
32.96,263.8,0
23.31,272.8,0
10.95,269.5,0
38.68,159.7,1
6.00,171.3,0
16.26,223.7,0
29.37,292.3,1
16.71,223.4,0
37.84,227.3,0
30.69,230.1,1
12.98,228.1,0
18.59,106.3,0
33.45,152.2,0
18.42,147.6,0
13.66,100.5,0
25.74,197.3,0
30.68,298.1,0
3.35,216.6,0
11.12,248.8,1
38.06,188.1,1
14.59,168.2,0
21.21,131.8,1
0.45,278.5,0
17.54,160.1,1
10.49,247.7,0
8.04,198.4,0
29.45,164.6,1
36.53,285.8,1
18.34,250.9,0
2.73,129.3,0
29.80,204.0,1
19.98,143.6,0
26.22,283.7,0
27.95,249.5,0
17.00,248.1,0
12.34,179.8,0
23.95,116.1,0
12.11,136.0,1
22.25,222.7,0
17.76,289.2,0
13.33,188.0,0
1.79,144.5,0
1.14,150.6,0
14.23,154.9,1
1.57,123.7,0
10.12,239.6,0
34.03,185.1,0
35.45,245.7,1
16.53,106.7,0
11.38,250.8,1
26.11,246.6,0
11.91,171.2,0
12.79,254.3,0
27.64,120.5,1
1.67,291.1,1
12.99,109.3,0
21.96,257.6,0
35.44,124.7,0
21.92,278.0,0
9.79,240.6,0
6.59,250.7,0
6.53,281.4,0
7.17,224.4,0
32.87,207.0,1
18.96,226.1,1
25.73,246.0,0
3.22,163.3,0
5.01,268.7,0
27.03,145.7,1
7.88,176.5,0
18.05,149.6,0
12.36,147.2,0
24.97,259.8,1
35.32,162.8,0
31.94,173.1,1
28.14,226.4,0
25.66,127.2,0
9.52,222.2,0
4.45,163.9,0
8.81,128.7,0
23.88,270.6,0
29.81,189.8,1
39.44,252.3,0
34.89,194.1,0
20.20,288.9,1
26.66,294.8,0
36.17,184.3,0
4.04,178.3,0
10.49,197.1,0
33.17,107.7,0
26.72,129.3,0
36.61,159.3,1
32.25,296.2,1
21.29,192.0,1
16.65,123.3,0
22.99,245.0,0
32.24,232.2,0
30.60,177.6,0
32.88,171.1,1
36.75,192.3,0
12.13,261.4,0
2.05,157.0,0
15.35,270.3,0
18.95,277.7,0
20.79,269.6,0
23.21,242.0,0
3.39,129.6,0
10.82,206.3,1
24.78,269.6,0
2.43,165.7,1
20.53,195.8,1
14.10,126.8,0
10.21,244.1,0
17.31,282.8,0
33.80,268.7,0
34.93,291.9,0
22.14,150.6,0
21.59,245.1,0
16.98,258.4,0
23.19,123.6,1
32.67,232.9,1
16.35,248.8,0
31.26,179.1,1
11.14,191.1,0
39.61,122.7,0
38.85,269.4,0
18.77,292.9,0
33.80,163.2,0
33.55,284.3,0
20.61,262.2,0
9.79,243.5,0
0.72,219.3,0
39.46,202.2,0
3.68,242.2,0
39.00,252.8,0
10.67,152.9,0
36.62,288.2,0
19.92,299.3,1
22.56,201.8,0
12.41,233.5,0
29.78,288.8,1
22.88,117.4,0
25.16,266.1,0
17.06,147.8,0
1.47,221.6,0
31.53,196.5,1
37.18,274.0,1
33.09,138.4,1
34.75,268.0,0
36.65,262.5,1
19.77,193.9,0
0.12,249.9,1
36.30,220.1,1
6.64,114.3,0
19.79,114.4,0
9.33,118.4,0
26.00,113.3,0
14.33,122.7,0
19.95,245.7,1
33.95,235.2,0
13.27,241.8,0
32.85,262.4,0
16.65,207.8,1
34.27,298.5,0
34.83,140.0,0
13.35,256.7,0
34.01,218.9,0
23.71,279.2,0
12.96,202.4,0
25.38,289.4,0
6.87,170.1,1
19.62,277.4,0
19.98,245.1,0
31.71,173.7,0
8.66,135.6,0
11.14,204.8,0
10.96,274.1,0
2.50,154.4,0
2.40,291.4,0
25.10,152.8,1
15.07,197.8,0
11.63,272.9,0
30.97,104.2,0
37.04,159.7,1
23.77,265.2,0
38.20,217.6,1
11.73,192.5,0
20.89,284.7,0
4.40,218.2,0
5.53,252.5,0
0.93,238.0,1
36.60,198.1,0
35.72,151.7,1
29.76,110.7,1
21.56,148.0,0
19.33,123.0,0
29.72,116.6,1
35.59,252.6,1
15.62,229.5,0
6.43,291.2,1
14.38,189.1,0
6.87,149.9,0
22.11,172.2,0
8.28,277.5,0
39.96,173.7,0
31.90,152.0,0
2.36,211.9,0
16.38,202.6,0
30.58,291.6,0
38.86,204.3,1
3.49,187.4,0
20.04,181.7,0
31.87,101.8,1
12.90,243.4,0
11.35,279.6,0
8.57,178.1,0
17.74,209.9,0
9.65,131.8,0
0.01,173.8,0
15.00,172.5,1
26.27,119.1,0
19.77,137.7,0
23.15,215.5,0
29.72,133.6,0
5.62,270.0,1
24.68,125.4,0
39.55,142.0,0
36.14,276.9,0
8.82,249.1,0
29.38,153.8,0
38.60,119.3,1
14.06,243.8,1
39.46,144.4,0
7.98,249.2,0
7.30,161.4,0
32.57,273.8,0
13.03,176.2,0
15.34,230.9,1
8.28,178.0,0
14.68,241.4,0
19.30,258.2,0
28.34,150.9,1
33.40,158.0,0
34.77,106.2,1
22.32,271.1,0
26.09,110.5,1
5.77,117.9,0
2.66,273.9,0
4.88,163.0,0
21.30,234.4,0
0.66,228.1,0
26.87,271.3,0
23.76,264.2,0
13.96,239.5,0
10.92,172.6,0
22.11,173.3,0
16.72,139.7,0
37.70,215.2,1
8.33,249.3,0
3.72,252.9,0
11.11,164.7,0
21.53,105.9,0
31.56,104.1,1
5.92,139.5,1
9.92,295.6,0
29.29,127.8,0
22.15,140.5,0
34.48,245.2,1
3.32,271.1,1
25.00,284.3,0
16.73,134.7,0
25.54,167.5,0
11.32,286.4,1
33.95,185.8,1
11.92,121.9,0
14.48,118.8,1
20.70,168.3,1
6.88,289.7,0
20.50,229.1,1
14.18,145.9,0
29.56,209.2,1
6.52,262.7,0
1.87,211.3,0
37.64,117.8,0
22.70,259.5,0
24.68,264.5,0
23.67,231.9,0
28.72,258.5,0
3.75,248.4,0
8.84,144.3,0
28.09,114.1,1
37.03,189.0,0
36.72,236.1,0
33.00,269.6,1
22.48,175.7,0
0.02,101.7,1
27.50,293.2,0
24.52,259.0,0
21.09,182.1,0
13.71,221.0,1
18.95,194.8,0
31.92,271.3,0
36.64,201.0,0
15.36,294.3,0
10.34,252.8,1
21.78,166.0,0
17.98,238.5,0
18.64,231.6,0
16.53,148.7,0
24.92,235.1,1
10.21,269.1,0
14.70,104.2,0
16.56,231.4,0
13.42,185.7,0
3.45,295.2,0
18.27,118.4,0
36.93,183.7,0
18.53,103.5,0
3.54,109.3,0
31.04,146.4,0
9.83,103.5,0
34.03,256.7,0
37.23,212.6,1
6.98,115.1,0
26.32,119.3,1
9.73,212.8,1
20.93,195.3,0
24.42,235.3,0
9.26,253.7,0
0.49,125.5,0
33.88,183.5,1
28.57,155.7,1
0.18,141.7,0
5.08,209.9,0
37.70,137.2,1
15.96,245.4,0
37.58,109.2,0
19.63,225.0,0
16.38,163.1,0
16.76,296.3,0
29.46,264.1,1
26.04,167.7,0
33.80,188.3,0
4.80,250.7,0
37.34,124.1,0
16.75,139.1,1
24.43,109.3,0
15.72,252.9,1
30.29,141.5,0
23.63,218.2,0
32.89,110.1,1
21.02,180.9,0
31.27,176.7,1
9.73,264.6,0
31.35,175.9,0
27.02,235.8,0
21.38,144.0,0
22.98,297.2,0
30.86,263.9,0
14.51,226.4,1
23.31,188.9,1
32.70,286.7,0
23.25,109.1,0
21.63,103.7,0
36.78,117.9,1
24.92,210.7,0
20.09,229.6,0
25.26,108.5,0
39.70,253.9,0
23.12,232.6,0
39.48,213.5,0
3.04,239.4,0
34.49,194.7,0
17.23,225.9,0
5.43,121.7,0
3.35,125.8,0
9.44,225.1,0
19.82,299.0,0
11.73,254.2,0
21.04,289.1,1
29.55,256.6,0
18.60,100.8,0
21.65,186.2,0
11.94,156.7,0
12.15,236.9,0
10.66,120.7,0
4.81,291.8,0
8.04,288.8,0
39.39,232.7,1
28.82,125.8,1
25.62,228.3,1
25.72,149.3,1
31.57,162.6,0
31.48,298.3,0
25.92,183.0,0
8.81,122.2,0
5.10,216.7,0
24.38,249.6,0
20.18,130.5,0
38.88,173.5,0
23.91,221.1,0
18.11,237.6,0
28.56,244.1,1
34.00,252.4,0
38.73,288.7,0
12.75,155.2,0
16.16,152.0,0
17.25,121.4,0
20.51,295.5,0
32.38,141.5,1
30.67,226.7,1
18.41,192.1,0
13.19,239.9,0
17.60,195.8,0
19.32,262.6,1
37.76,170.0,0
20.02,223.3,0
23.10,183.1,1
6.39,128.2,0
11.67,183.3,0
36.74,287.9,0
17.62,181.3,0
7.39,170.9,0
10.45,116.1,0
11.76,274.7,0
0.49,195.6,0
38.42,271.7,1
5.69,206.7,1
39.14,275.5,1
20.85,286.7,1
2.74,177.6,0
18.56,117.6,0
17.07,112.7,0
33.36,286.1,0
28.03,138.2,0
9.62,160.5,0
37.74,195.4,0
38.93,253.5,0
7.47,174.6,0
13.70,192.0,0
5.90,131.6,0
25.88,105.8,0
25.72,116.5,1
35.64,165.7,1
16.05,291.0,0
38.14,237.9,0
3.16,171.1,0
10.52,121.5,0
3.86,161.9,0
29.75,231.3,0
4.49,211.0,1
8.41,150.1,1
0.76,255.3,0
1.95,152.0,0
7.30,272.5,0
4.00,156.3,0
20.13,128.4,0
27.64,101.9,0
0.90,242.1,0
0.77,164.8,0
14.75,180.9,0
11.72,215.8,1
13.02,166.7,0
9.92,116.1,0
30.07,184.9,0
36.30,237.3,0
3.08,200.3,0
1.80,229.6,0
22.47,110.2,0
10.66,281.0,0
1.42,133.3,0
38.67,297.7,1
9.83,113.6,0
6.03,179.5,0
12.59,287.7,0
32.81,221.8,0
37.39,127.8,0
24.39,252.6,1
8.23,130.6,0
0.86,100.1,0
0.43,233.9,0
10.29,251.3,0
20.64,151.9,0
17.99,295.5,0
7.88,155.6,1
24.42,255.5,0
4.05,154.9,0
37.44,177.4,0
22.67,274.0,0
27.08,252.9,1
29.59,120.3,0
36.00,184.8,0
8.64,269.1,0
4.19,129.9,0
9.57,112.6,1
20.66,230.2,0
6.63,163.8,0
1.51,274.5,1
32.18,103.6,0
31.92,101.1,0
2.40,167.7,1
15.44,211.4,1
12.94,260.9,0
16.48,224.1,0
15.29,136.2,0
15.05,126.5,0
8.91,131.9,0
8.67,214.6,0
1.11,166.4,0
23.75,120.6,0
20.63,183.8,0
2.25,146.9,0
0.16,152.0,0
12.49,162.2,0
21.19,240.2,0
37.62,283.3,0
4.94,176.8,0
15.16,232.2,0
19.35,106.8,0
18.42,144.9,0
36.47,182.1,0
26.57,106.5,0
22.90,103.2,0
6.43,298.1,0
28.26,134.7,0
37.16,269.1,0
19.14,168.2,0
31.46,233.9,1
24.93,280.8,1
27.57,293.5,0
19.98,199.6,0
3.71,108.8,1
24.28,195.7,0
3.16,256.2,0
26.13,238.8,0
26.37,196.8,1
32.75,255.5,0
33.58,139.1,1
14.36,221.0,0
31.06,261.1,1
18.63,188.1,1
14.99,113.4,0
15.81,109.7,0
11.54,237.4,0
11.62,111.3,0
29.02,298.7,0
23.96,238.8,0
29.53,290.2,0
36.19,200.6,0
8.89,139.2,1
22.30,168.9,1
14.98,230.5,0
27.15,221.1,1
18.91,266.2,0
17.29,150.4,0
25.95,206.0,0
3.05,243.5,0
29.28,222.8,0
13.79,172.7,0
33.40,294.9,1
24.43,126.5,0
36.83,283.8,1
37.76,127.8,0
15.95,139.4,0
24.70,293.5,0
39.11,260.0,1
7.96,164.7,0
38.28,135.7,0
26.06,190.5,0
23.63,159.9,0
18.24,104.4,0
18.43,212.2,0
33.03,190.0,0
0.41,295.6,0
35.48,141.7,0
37.29,257.8,1
20.21,110.4,0
39.69,127.0,0
26.49,204.7,0
39.42,297.4,1
5.38,231.0,0
29.26,137.4,1
1.63,125.4,0
27.28,109.4,1
21.70,249.2,1
31.20,103.5,1
11.61,135.5,0
33.58,235.1,0
24.10,177.3,1
31.38,141.2,0
25.66,226.2,0
11.72,298.3,0
16.74,228.8,0
16.89,216.3,0
37.22,258.1,0
4.29,216.3,0
26.21,185.2,1
35.61,248.1,0
19.75,136.1,0
23.09,243.5,1
13.91,170.0,1
13.14,204.6,0
16.02,117.4,0
37.05,102.5,1
35.27,270.4,1
38.69,239.0,0
24.24,236.5,0
26.71,249.4,1
8.88,196.2,0
1.43,245.9,0
16.47,236.3,0
9.33,142.0,0
36.93,208.2,1
15.19,191.1,0
8.12,170.4,0
36.07,189.8,0
9.13,278.8,0
37.83,181.0,0
30.54,250.6,0
17.16,255.3,0
22.47,258.0,0
16.55,259.9,0
2.70,114.5,0
34.86,140.0,0
35.96,260.9,1
33.96,197.9,0
27.44,285.1,0
14.56,268.6,0
18.39,138.9,0
27.89,120.7,0
5.43,251.9,1
11.67,267.0,0
11.34,127.9,0
0.75,238.7,0
36.64,113.8,0
8.87,162.7,0
27.83,191.8,1
29.64,186.8,1
5.59,254.4,0
10.79,187.4,0
37.23,125.1,0
37.34,179.0,1
35.98,139.0,0
8.45,197.2,0
22.06,147.5,0
31.06,280.3,0
23.01,102.1,0
36.24,194.1,1
2.36,210.9,0
26.87,284.6,1
5.65,143.9,1
1.13,210.4,1
21.10,205.6,1
12.94,209.6,0
27.01,272.4,0
21.90,152.4,0
22.09,226.1,0
39.51,155.5,1
36.18,218.8,0
22.24,193.1,0
14.60,214.7,0
33.80,210.5,0
18.05,218.8,1
1.40,169.9,0
0.59,169.8,0
33.64,169.8,0
1.15,230.9,0
2.94,199.3,0
2.29,135.4,0
37.40,277.5,0
1.05,172.3,1
9.37,276.2,0
14.55,299.4,0
39.19,202.5,0
31.85,222.9,0
18.76,108.7,0
31.12,105.0,1
2.78,211.4,0
31.24,168.0,0
32.84,262.7,0
3.07,268.3,1
1.49,105.8,0
0.25,259.7,1
33.81,255.3,0
20.91,234.5,1
1.62,198.0,1
29.19,221.1,0
24.97,272.5,0
34.44,227.2,0
15.13,248.1,1
39.06,153.9,1
3.43,278.0,0
6.15,173.9,1
8.18,133.0,1
22.96,114.0,0
13.29,144.9,0
26.06,119.6,0
20.84,157.7,0
13.35,132.7,0
11.50,226.5,0
9.17,292.1,1
7.59,212.1,0
30.90,175.0,0
14.79,120.7,0
7.33,145.4,0
12.23,145.7,0
5.08,170.0,0
9.83,145.9,0
16.99,186.3,0
5.57,231.7,0
2.66,118.3,0
35.38,167.2,0
0.19,122.3,1
11.67,142.5,0
6.30,172.7,0
19.12,131.9,1
24.17,150.9,1
5.06,191.0,0
20.12,123.5,0
4.70,299.4,0
35.33,202.3,0
3.11,145.5,0
12.00,214.1,1
7.78,283.0,0
21.83,239.6,0
30.54,298.6,1
29.68,145.3,0
20.19,267.1,0
22.26,297.6,0
17.54,135.0,0
29.43,283.5,0
21.90,124.0,0
16.64,121.7,0
27.15,257.0,0
39.58,271.8,0
22.07,275.6,0
31.55,201.0,1
15.99,213.7,0
0.17,296.7,0
16.04,106.2,0
14.75,194.8,1
21.83,222.1,0
18.74,193.7,0
6.96,235.3,0
18.18,177.0,1
38.45,263.1,0
6.04,242.6,0
5.22,216.5,0
8.08,176.0,0
15.99,184.0,0
16.41,137.7,0
19.15,248.3,0
8.30,232.5,0
20.18,128.1,0
23.78,214.6,1
38.35,127.0,1
3.45,186.0,0
6.92,244.2,0
32.93,192.3,0
19.07,182.6,0
13.47,158.0,0
5.55,125.3,1
17.52,249.9,1
24.64,190.3,0
0.77,274.0,0
35.12,227.2,0
14.10,230.3,0
26.82,200.8,0
19.00,194.5,0
33.25,133.4,1
14.34,264.5,0
2.94,210.1,0
0.76,242.7,0
9.05,285.1,0
38.36,128.8,0
38.66,162.4,0
20.13,147.9,0
25.96,164.5,0
35.01,185.6,0
24.38,166.1,0
6.01,120.0,0
3.91,284.6,0
34.00,288.2,1
36.26,220.0,0
9.82,282.0,0
19.05,117.6,1
36.17,256.1,0
38.75,191.2,0
13.94,205.0,0
29.79,108.4,0
14.45,246.7,0
21.90,237.5,1
32.93,277.4,0
27.32,174.0,0
2.52,289.4,1
0.70,111.9,0
9.39,289.9,0
37.28,276.4,1
24.65,108.9,1
11.68,169.6,0
8.88,199.9,0
13.83,166.1,0
8.97,192.8,0
36.71,231.4,0
24.50,252.2,0
37.69,191.3,1
23.01,170.5,0
11.46,137.5,0
13.62,253.4,0
0.06,106.6,0
30.93,205.6,1
21.61,139.8,0
21.73,182.3,1
32.80,176.1,1
34.81,118.2,1
7.79,102.4,0
5.87,278.1,1
3.30,243.3,1
4.44,239.6,0
37.24,277.5,0
35.77,249.0,1
10.68,288.6,0
0.79,197.7,0
33.88,216.9,1
20.36,276.4,0
27.74,180.1,0
31.83,129.0,0
15.56,263.4,0
1.31,282.6,0
24.04,283.4,0
22.99,285.4,0
22.92,184.1,0
2.99,140.3,0
37.16,230.8,0
3.50,167.2,1
37.94,144.4,1
30.89,137.9,1
33.95,204.0,1
38.12,145.2,1
37.65,130.3,0
23.14,210.1,0
34.01,172.7,0
16.82,240.7,0
15.72,166.5,0
25.36,183.8,1
21.91,184.5,1
37.16,126.8,1
13.35,159.8,0
2.88,277.4,0
1.46,225.3,0
0.10,239.3,1
0.22,260.0,0
27.68,202.1,0
6.77,296.7,0
1.12,255.8,0
38.96,285.8,1
24.29,272.1,0
33.29,248.5,0
24.01,103.2,0
36.06,281.3,1
21.58,126.7,0
24.13,182.4,0
22.89,221.0,0
25.50,228.5,0
25.60,218.1,0
12.12,147.5,0
19.31,134.6,0
25.99,294.6,0
37.02,199.9,1
14.10,102.1,0
17.09,178.5,0
0.63,187.2,1
35.81,259.4,1
14.27,170.7,0
17.75,175.8,0
27.49,287.0,1
6.60,245.4,0
12.70,160.8,0
12.69,267.1,0
17.48,174.9,0
20.24,192.1,0
7.71,111.4,1
12.37,140.8,0
4.41,103.6,0
3.58,213.4,0
0.57,268.6,0
28.39,298.7,0
21.18,292.3,0
10.98,147.3,0
32.59,235.0,0
14.72,177.1,1
9.49,149.2,0
24.19,170.5,0
5.14,292.7,0
1.70,169.9,0
5.66,120.3,0
19.51,231.6,0
9.84,276.7,0
20.14,149.1,0
24.38,167.8,0
37.59,214.4,0
29.22,189.1,0
13.94,229.8,1
11.49,221.8,1
38.99,167.3,0
34.39,197.0,1
0.06,254.2,0
5.33,249.5,0
4.47,281.5,0
10.94,258.8,0
13.38,228.1,1
5.88,237.2,0
16.81,174.1,1
34.98,258.7,1
7.87,279.7,1
12.71,286.9,0
2.49,256.2,0
39.91,294.2,0
25.62,194.9,1
14.76,173.3,0
2.03,243.6,0
1.24,246.9,0
28.59,179.4,0
23.51,272.1,0
38.29,267.7,0
12.48,103.1,1
32.84,155.5,1
19.87,194.0,0
12.76,203.5,1
22.51,247.5,0
24.75,213.3,0
34.60,178.5,0
2.79,206.0,0
13.09,119.9,0
30.68,163.8,0
20.42,148.8,0
16.90,192.0,0
30.79,231.0,0
15.50,181.0,0
38.66,113.9,1
25.76,213.3,0
1.74,262.4,0
2.13,158.6,0
20.99,185.1,0
31.04,233.3,0
10.54,273.1,0
23.54,186.1,1
8.01,271.8,0
15.54,169.4,0
21.20,264.5,0
16.78,117.6,0
37.13,227.5,0
32.56,114.7,0
25.82,219.7,0
17.16,192.8,0
9.04,118.0,0
23.52,116.8,0
30.93,116.0,0
2.61,118.1,0
14.62,267.4,0
13.79,114.3,0
39.68,122.2,0
31.11,297.2,0
39.22,141.7,0
27.92,264.5,0
24.29,137.1,0
2.68,103.1,0
30.57,292.2,0
29.78,223.8,0
33.34,187.6,0
26.57,212.1,1
6.73,196.2,0
22.87,267.9,1
6.55,297.7,0
21.54,188.7,0
0.07,215.7,0
18.27,233.3,0
4.11,232.9,0
34.45,256.9,0
28.27,225.9,0
3.50,203.0,0
33.68,166.5,0
26.52,228.5,1
30.60,178.9,1
5.47,222.0,0
39.71,139.5,0
18.89,144.8,0
23.25,270.3,1
37.59,111.6,0
26.49,234.7,0
25.86,134.1,0
11.86,274.0,0
30.84,145.7,0
27.50,281.0,1
25.65,280.0,0
18.49,154.5,0
26.15,180.8,0
3.73,184.4,1
35.05,141.9,0
25.70,100.4,0
35.80,173.2,1
35.73,213.8,1
2.92,243.2,0
31.14,180.4,1
29.93,163.8,1
7.88,203.5,0
21.13,226.5,0
20.18,186.4,0
28.87,195.1,1
23.93,290.0,0
33.85,108.2,1
6.08,217.2,0
9.49,298.1,1
15.43,256.5,1
3.10,146.9,0
36.91,112.6,0
6.72,207.0,0
30.99,156.4,0
36.98,226.0,1
15.74,217.4,0
8.72,130.2,1
34.97,129.1,0
10.08,272.3,0
11.65,288.0,0
5.91,183.5,0
3.08,231.8,0
26.36,137.4,0
17.81,238.9,0
24.82,180.6,0
39.08,150.1,0
37.17,271.7,0
15.89,168.8,0
9.13,185.9,0
23.88,143.9,0
33.69,165.8,0
33.15,154.2,0
3.20,272.2,0
20.39,255.2,0
19.27,289.8,0
31.50,211.3,0
38.03,236.3,0
21.61,100.9,0
15.08,293.7,0
32.07,293.9,0
32.27,229.8,1
5.38,209.2,1
33.21,240.4,0
32.30,216.7,0
0.95,115.5,0
25.65,101.6,0
39.22,104.3,1
6.42,224.1,1
32.12,273.9,0
21.65,247.6,1
2.27,238.1,0
25.73,176.3,1
2.54,179.0,0
9.77,140.8,0
22.99,177.8,1
16.37,167.0,0
2.15,186.1,0
20.46,277.2,0
14.58,105.3,1
37.93,294.2,1
3.11,154.5,0
